id,type,name,isni,mbname,country,mbid
2945,group,Ga-yeoul Chu,,G.A.,US,797f0025-726b-4427-b4ac-784d75124ddb
2944,group,4Ten,,4TEN,KR,8a7891a4-64a8-4431-b7b4-7e60097f3903
2943,group,Romantic Punch,,Punch,KR,ea72f4e5-270f-4f55-bfd2-4cf24b46fe64
2943,group,Romantic Punch,,Rocket Punch,KR,7a7e00ad-6cef-4ac5-a2b2-d4cd6dc3cbc1
2943,group,Romantic Punch,,Romantic,Hungarian pop band,ac140611-14be-4f6b-a78a-6388854a2a1b
2943,group,Romantic Punch,,Punch,US,3136917a-3dfa-409c-81f7-9fb225aed3eb
2943,group,Romantic Punch,,Romantic,PL,04977c86-b8a1-4627-8c85-2c2464e65d09
2942,group,Hae-in Lee,,Hae Won Chang,KR,734b25b8-f9e3-4980-a8d4-fcc523f476ac
2942,group,Hae-in Lee,,HAE,Producer,63554902-0748-4a7f-ad70-1daef6ae1e71
2942,group,Hae-in Lee,,Kim Hae-sook,KR,5d7c85a8-715c-4eba-b558-e8f16e747817
2942,group,Hae-in Lee,['000000008376302X', '0000000368516073'],Peggy Lee,US,5a2463af-eef0-4a22-bc8f-5865fbe9c78e
2942,group,Hae-in Lee,['0000000114703055'],Jerry Lee Lewis,US,b59ac58d-036e-4bba-8112-c32a34c4575b
2940,group,Don Spike,,Don Spike,,d8681868-56d9-4e28-8d3a-1a445674171f
2940,group,Don Spike,,Spike,euro house, Barrelhouse J.M. & Pamela Mitchell,e7d1a6eb-4423-43de-85b7-0748a1d9f5e8
2940,group,Don Spike,,Spike,US,71677696-7989-4a41-8eb5-2ee88f2641ee
2940,group,Don Spike,,Spike,US,08d1e625-32bd-40de-9305-94b338f41b42
2940,group,Don Spike,,Spike,JP,482b809e-d17e-4497-b8df-427700c4f18f
2939,group,Ing Ghum Chu,,Ghum,,a8783e45-8981-4373-92af-cfadea2d9412
2939,group,Ing Ghum Chu,,i.n.g,CN,c1eaf974-c9a1-4a69-859f-6d30b5744649
2939,group,Ing Ghum Chu,,Kriesha Chu,KR,0235bd56-b5a9-4f18-845e-518b1657bb07
2939,group,Ing Ghum Chu,,Hana Chu,KR,c13efe74-942c-4b0f-bf22-d8f82d0bc10b
2939,group,Ing Ghum Chu,,ing,San Francisco pop band,407a27b6-1749-4d45-8509-cab3ed5cc9a8
2937,group,Messgram,['0000000478802660'],Messgram,,ab1dfbbe-f38d-4f85-b623-04c490f0301c
2936,group,Honey G,,Honey G,GB,5abb67d1-c4a9-4edb-b0c3-15a604331329
2936,group,Honey G,,Honey Popcorn,KR,667871f6-d831-4a36-bf9f-19b5401e17ea
2936,group,Honey G,,Honey Family,KR,bd11e00a-0a0a-45e1-8813-6e2169b6b283
2936,group,Honey G,,G-FRIEND,KR,e9bb1b0f-2a60-4633-a7ba-8cc3109a9ab3
2936,group,Honey G,,Honey Honey,BE,be505364-67b6-4018-8354-c3002786f937
2935,group,Sung-bong Choi,,Bong,GB,b0a36aa5-eafd-4f48-af7a-d288788034c3
2935,group,Sung-bong Choi,,SUNG DAM,KR,c6dc442a-8b21-4d5e-a9a2-b5217fc032ef
2935,group,Sung-bong Choi,,mikyung sung,KR,674bd92f-24e5-45e8-8f6e-dc36bd64bae3
2935,group,Sung-bong Choi,,Andrew Choi,KR,3bc0a256-bd32-46af-ba2d-5404dce176fe
2935,group,Sung-bong Choi,,Glen Choi,KR,5de5c1ab-28c3-4c3d-b848-94cee7730a4f
2931,group,4L,,4L,,bb64d114-4eec-4931-9de2-fc3fba78e1f1
2929,group,Eun-byul Jo,,Moon Byul,KR,1478adcd-e96c-441b-b5db-89d66ff456f7
2929,group,Eun-byul Jo,,Eun,Korean Vocalist,610b3074-5c1f-423a-bb0f-217746a0b678
2929,group,Eun-byul Jo,['0000000118047550'],Jo Stafford,US,1761dd90-8afd-4e77-8fd8-3f6028f02cf8
2929,group,Eun-byul Jo,,Jo Joonghyun,KR,976323ed-838c-4619-9011-0625106ebc6f
2929,group,Eun-byul Jo,,Jo Jo Gunne,US,18e3ba47-7141-4ff7-91bd-bbea9b904dcf
2925,group,Tritops,,TRITOPS,,0217557a-f72d-4897-a0ee-86e02c01248d
2925,group,Tritops,,Die Tritops,,b8ec9afd-0ca5-4917-ae7b-af8e131505b5
2924,group,Global Icon (GI),,GI,KR,ed7b6feb-e179-4ad2-8c08-59eedb1ba2f6
2924,group,Global Icon (GI),,Gi Gi,,52b8d974-ea83-49fa-aca4-83260f39148e
2924,group,Global Icon (GI),,Icon,US,8bfab3c4-7dea-4203-8408-9bffab4bc1f1
2924,group,Global Icon (GI),,G.I.,gospel artist,cc15a768-e5cf-42d8-8829-328563d7f6d5
2924,group,Global Icon (GI),,ICON,Artist for ICON Trailer Music,790eb3a5-0e91-481e-9e44-a96fb8b863d7
2922,group,Boys Noize,['0000000010702664'],Boys Noize,DE,d2f4a968-1f6e-4a4a-9376-ee2b2a50c87a
2922,group,Boys Noize,['0000000121941107'],The Beach Boys,US,ebfc1398-8d96-47e3-82c3-f782abcdb13d
2922,group,Boys Noize,['0000000109430830'],Beastie Boys,US,9beb62b2-88db-4cea-801e-162cd344ee53
2922,group,Boys Noize,['0000000099591787'],Pet Shop Boys,GB,be540c02-7898-4b79-9acc-c8122c7d9e83
2922,group,Boys Noize,['0000000109439157'],Backstreet Boys,US,2f569e60-0a1b-4fb9-95a4-3dc1525d1aad
2921,group,Daishi Dance,,DAISHI DANCE,JP,9d850e13-e2b3-400e-ad10-05ef3e4c2083
2921,group,Daishi Dance,['0000000121662634'],Dead Can Dance,AU,ccda046a-2674-4f7d-97e6-f23d6c156432
2921,group,Daishi Dance,,Daishi Hisakawa,,7a0b2758-56da-4513-9688-625bd4a23aef
2921,group,Daishi Dance,,Dance Gavin Dance,US,16456fed-c9f2-4adf-b6ea-97b648c474d2
2921,group,Daishi Dance,,Dance party. Dance! Dance!,,c05c0521-f887-4a2c-94cf-8a3e04585b15
2920,group,Papaya,,Papaya,ES,789313cf-b63f-47a0-b73f-b225f9d05e3b
2920,group,Papaya,,Papaya,Reggae / Ska,10365250-48eb-42df-b522-668453997581
2920,group,Papaya,,Papaya,DK,1573bb34-035e-47a9-8830-800f60f6406a
2920,group,Papaya,,Papaya,known for the songs Bubblebeat and Bubblegroove in the 1990s,0c11fba4-e619-4d39-bbff-821379dae809
2920,group,Papaya,,Papaya,Trance, Tribal artist,8005152b-46c5-4570-99ed-238e3b515473
2918,group,The Geeks,['0000000463444346'],The Geeks,KR,0c934093-f4f6-4a66-8b37-86073eaef4bd
2917,group,Boom,,Boom,Production music composer,cb2dd376-e257-4783-a39b-d1b02a58a525
2917,group,Boom,,BOOM BOOM SATELLITES,JP,f9114439-1662-4415-b761-05a4170c9579
2917,group,Boom,,Boom Boom Kid,AR,ed27e7b8-31f9-4d61-8c07-52ea8ae5f57d
2917,group,Boom,,THE BOOM,JP,1f4b5751-faf2-4936-92b8-9764b53e4aaa
2917,group,Boom,,Boom-Boom,HU,c9d29477-3f79-427b-9c4b-2f615dea68c8
2915,group,2000 Won,,Won James Won,RU,778280b5-e211-43a4-b91a-fdf19d4a3259
2915,group,2000 Won,,yak_won,KR,5e9e6416-dbe2-4839-810d-43a4c8d9533b
2915,group,2000 Won,,Hae Won Chang,KR,734b25b8-f9e3-4980-a8d4-fcc523f476ac
2915,group,2000 Won,,Jee-Won Oh,KR,eb3fff4c-ec21-4798-8f8a-00499c801af4
2915,group,2000 Won,['0000000055255466'],Sung-Won Yang,KR,2d37f204-3a70-4ee1-8171-429591d7a52b
2914,group,Ross Lara,,Ross Lara,,36d70585-1019-484b-9348-5d83d57e0a09
2914,group,Ross Lara,['0000000063233734', '0000000114554889'],Diana Ross,US,60d41417-feda-4734-bbbf-7dcc30e08a83
2914,group,Ross Lara,['0000000114766857'],Lara Fabian,BE,7a1daf7f-b972-4808-bc03-2e1e3a79dce0
2914,group,Ross Lara,,Lara,2000-era world band fronted by Lara Herscovitvch,befd7889-01fe-4e4d-b18b-6dcdcbe9b7e7
2914,group,Ross Lara,,Lara,German singer Bianca Fuchs,cc57dbcb-1263-4039-9045-1ca7dbac4429
2913,group,Young-hu Kim,,Young-Uk Kim,KR,fae60284-7fbb-4d3f-a9e4-1d9c2a38dafd
2913,group,Young-hu Kim,,HU?,EE,4954688d-c889-4aec-b516-596b04e7670a
2913,group,Young-hu Kim,['0000000373889026'],Neil Young,CA,75167b8b-44e4-407b-9d35-effe87b223cf
2913,group,Young-hu Kim,,Young Hu$tle,US,022a96b4-fb87-4dce-a233-a1823a9542bd
2913,group,Young-hu Kim,,Young Kim,psytrance artist (label manager for EtnicaNet) South Korea/Italy,2b67debd-2fc2-40b8-8b26-74a99dc4469a
2912,group,Minho,['0000000407309879'],MINHO,KR,7b37e7cb-9344-44c0-9690-127be58dad57
2910,group,SM the Performance,,James Ray and The Performance,GB,021c16ad-f714-4aff-bea3-7cc7060cef4a
2910,group,SM the Performance,,S.M. THE BALLAD,KR,0bc42c4f-47a5-4758-82e6-3124baf5ba00
2910,group,SM the Performance,,Performance,GB,ee8240fe-918c-453a-90bb-2815775ab3db
2910,group,SM the Performance,,Performance,Nottingham band,840ffaa1-f529-4f2b-9e07-542db11727f2
2910,group,SM the Performance,,Performance,GB,0019a292-4c1c-4c4f-b001-7a56144e8916
2908,group,H-Eugene,,H-Eugene,KR,3ab1b561-c7d6-4aa4-8703-81710cec8a09
2906,group,Jong Wook Kim,,Jong Hyun Kim,KR,6b9463eb-d861-45a4-bc0a-d138f97b99cc
2906,group,Jong Wook Kim,,Kim Dong Wook,Korean,929c3938-e969-4d7a-b52b-071873fde43e
2906,group,Jong Wook Kim,,Jong Kim,,c6e36287-ada6-4feb-98a5-a06b0954bd86
2906,group,Jong Wook Kim,,Jong Kim,photography,29d5d829-14ac-4dca-8e48-c4207e77770d
2906,group,Jong Wook Kim,,Kim Jong 4,FR,2cb936b3-b04f-4388-830a-25c216240526
2905,group,Vassline,,Vassline,KR,5fbf12b8-2585-4811-ade5-a8fc9314d23f
2865,group,UN,,Byung Un,KR,a3bcd5e8-70a9-44f0-905c-51598770f52c
2865,group,UN,,Shi-un,KR,dc573722-efe6-46ec-982e-f46790725619
2865,group,UN,,Un,CA,2be369d5-5951-41a4-bed1-1d83ccd52fd1
2865,group,UN,,UN,Finnish rock band,418505db-d532-4314-872e-fbd8792cb52c
2865,group,UN,,Un,Seattle post-metal band, funeral doom,e6a20541-2fe1-4fb6-8896-fd4ddfa04568
2852,group,Bohemian,,Bohemian,,84b00968-20ba-4eb5-913f-b0afe9fb6a63
2852,group,Bohemian,,BoHemian,Downtempo, Dub,00c9ae14-7877-49c3-a0b1-ad9a8029b653
2852,group,Bohemian,,Bohemian Vendetta,US,d11feecb-4b35-49f9-b5b9-32e5368b355f
2852,group,Bohemian,,Bohemian Betyars,HU,86f78188-f6b0-442f-9837-77f143f19f9e
2852,group,Bohemian,,Bohemian Bards,CZ,f0cdd8c5-05dd-467b-bfc4-ef308d8b5f58
2850,group,CRASH,,CRASH,KR,e4416ac9-3b60-40d3-949c-403ec4bc0220
2840,group,Golf & Mike,,Nina & Mike,DE,bed03772-616f-4c29-b277-ad3aeabd0271
2840,group,Golf & Mike,,Philis & Mike,DE,6b7d4fde-065e-45eb-9955-f897b088f256
2840,group,Golf & Mike,,Primeaux and Mike,US,b7daa098-53ef-47f2-865a-d3efd862e0bf
2840,group,Golf & Mike,,Drew & Mike,,36862d89-1cd8-4495-96b1-5b93e901d95a
2840,group,Golf & Mike,,Yenziel & Mike,PR,192b9b74-8f73-4dd4-8f8f-5582a069cfa1
2836,group,Super Boys,,SUPER JUNIOR,KR,a13898e2-e488-498e-a89c-d0e920f74d4d
2836,group,Super Boys,,Super Boys,EE,415c0859-64b7-4355-a46b-3026ae55aed8
2836,group,Super Boys,['0000000121941107'],The Beach Boys,US,ebfc1398-8d96-47e3-82c3-f782abcdb13d
2836,group,Super Boys,['0000000109430830'],Beastie Boys,US,9beb62b2-88db-4cea-801e-162cd344ee53
2836,group,Super Boys,,SUPER JUNIOR-D&E,KR,b670f593-e885-4879-95ed-5c1dd543c046
2830,group,Tasty,,TASTY,KR,08dc2746-e14a-4796-bc4c-6d18c53055f1
2826,group,Shu-I,,Shu•bi•dua,DK,593a075e-b697-41c3-8cb5-3a8730958cfb
2826,group,Shu-I,,Shu,NY jazz rock band,ac76f2c2-f136-4e4f-94c7-6056f52a3af0
2826,group,Shu-I,,Shu※,,d0f1d7d0-2581-407b-be40-41e241e82fa0
2826,group,Shu-I,,Shu,US,26dd8105-3581-4762-b466-4efa89e6fd87
2826,group,Shu-I,,SHU,JP,acc549cb-de9f-4ca5-ba22-4de9331f2a0c
2799,group,Youn Sun Nah 5tet,,Youn Sun Nah 5tet,FR,b2e45c32-9599-415f-886f-b70d52fe8eb2
2799,group,Youn Sun Nah 5tet,,Samuel Youn,KR,9a1deb07-4950-483d-af08-3e8c1c2711a1
2799,group,Youn Sun Nah 5tet,,Nah.,,4bf387de-c305-4945-9883-fb46e8218bac
2799,group,Youn Sun Nah 5tet,,NAH,US,387cfaf2-3c55-4098-b48b-8accc54e6499
2799,group,Youn Sun Nah 5tet,,Nah...,DE,2ce3c2ae-8b88-4162-b824-31a184fd715c
2762,group,Instant Romantic Floor,,Instant Romantic Floor,,a87f9cd5-3dcf-4f89-9e91-4a069998575f
2762,group,Instant Romantic Floor,,Floor,US,6dd5961a-16e7-4f03-8385-b251e12f9698
2762,group,Instant Romantic Floor,,Romantic,Hungarian pop band,ac140611-14be-4f6b-a78a-6388854a2a1b
2762,group,Instant Romantic Floor,,Instant,Finnish death metal,d3c6bd9f-9e57-4312-a686-801e4e42ec5e
2762,group,Instant Romantic Floor,['0000000084171317'],13th Floor Elevators,US,1964494f-9f1a-41c1-b054-80ef3b95025c
2751,group,Violet Monkey,,Monkey Stick,KR,e12b3a7d-830b-4d4a-8bf0-086350dfcf7d
2751,group,Violet Monkey,,Violet Violet,,9ff5f604-c3cf-4426-961f-b8c007b9aca0
2751,group,Violet Monkey,,Violet,DE,fc5eb38f-3d9b-4081-8573-1220044d7328
2751,group,Violet Monkey,,Monkey,US,7ce7c189-f23f-46c0-86fc-a57f34d4d331
2751,group,Violet Monkey,,MONKEY MAJIK,JP,7c39d914-43f8-4136-895a-1cc649568758
2749,group,No Mark,,[no artist],Special Purpose Artist,eec63d3c-3b81-4ad4-b1e4-7c147d4d2b61
2749,group,No Mark,,No Brain,KR,8054694e-42d9-4cf9-b5db-5475dcc33bd6
2749,group,No Mark,,No Reply,KR,8caaaf6a-543a-47e3-a492-e8089315fd18
2749,group,No Mark,['0000000123699887'],No Doubt,US,fbd2a255-1d57-4d31-ac11-65b671c19958
2749,group,No Mark,['0000000121779453'],Faith No More,US,b15ebd71-a252-417d-9e1c-3e6863da68f8
2748,group,Booby Trap,,Booby Trap,PT,a26ea96c-3e12-4d5a-89ae-28c2b282b688
2748,group,Booby Trap,,Booby Trap,NL,0264e90b-9817-45a2-9c8d-0a9d5dbeff0e
2748,group,Booby Trap,,Benton's Booby Trap,NL,dcd69cf8-a54e-4b99-af05-872c098c0aeb
2748,group,Booby Trap,,Booby Trap Brown,,af482edb-734f-4bcf-8bd5-87fb0174ab86
2748,group,Booby Trap,,Booby,Producer based in Belgium,80bf0546-08db-4c4d-ab69-a5c2af46985d
2746,group,STICKS IN THE VINYL,,Sticks in Throat,,0cdb77d4-7c26-41de-9b5f-857196920039
2746,group,STICKS IN THE VINYL,,The Pooh Sticks,GB,1cd4d60a-3e66-4a62-8505-36551a8930fe
2746,group,STICKS IN THE VINYL,,The Sticks,,3ed83e9e-9469-42ac-8a72-2adc0149dcf0
2746,group,STICKS IN THE VINYL,,The Sticks,JM,daa7200f-ccde-4da9-89e4-2293be8b4c61
2745,group,SLAPDASH,,Slapdash,US,2f3351ac-67e6-484a-981d-aae8c22e9429
2745,group,SLAPDASH,,Slapdash,SE,ede93b88-922b-4b33-b89a-c81dd57f5a3b
2745,group,SLAPDASH,,Slapdash,Groove heavy funky rock,e5fbbfd0-2beb-4d98-89d5-e14b6f25c24a
2745,group,SLAPDASH,,Slapdash,Germany,56754102-b62d-4266-97dc-53dd9d732dd2
2745,group,SLAPDASH,,Slapdash Graduate,,5c621ff6-0365-4c86-954f-f9a5aef6e8d7
2721,group,Come Back Madonna,['000000010782262X'],Madonna,US,79239441-bfd5-4981-a70c-55c3f15c1287
2721,group,Come Back Madonna,,Come Back,,9ee478d6-0546-4285-aeb2-6da5aad7dc47
2721,group,Come Back Madonna,,Come Back Harriet,DE,9576575c-3f25-46de-b916-5e0f1a7e0843
2721,group,Come Back Madonna,,Come Back Alice,Rock, Southern Gypsy Funk,b9341ed7-ebff-4c2c-9643-00688aa7b498
2721,group,Come Back Madonna,,Archie's, Come Back,,7d35918e-7717-44b8-a70c-95943e3fe6e8
2674,group,MacGregor,,MacGregor,US,ada11817-6884-4771-b6f7-75574437b361
2674,group,MacGregor,['0000000081256083'],Joanna MacGregor,GB,62c39b58-fa30-465a-ae75-67baa4d97594
2674,group,MacGregor,['0000000081409529'],Neil MacGregor,GB,e023c0c0-fc21-4ed6-806d-3f5e30c32956
2674,group,MacGregor,,Mary MacGregor,US,31107661-e4b3-4202-a11e-561aca03e9d7
2662,group,Trance Masters,,Trance Masters,,526f536a-066b-4266-a302-b79512889871
2662,group,Trance Masters,,N‐Trance,GB,17adce06-a815-4c5b-9be7-e6b184f92ee4
2662,group,Trance Masters,,Skit Masters,KR,3f73f74b-78f0-4d1e-95bb-820cbf5fec25
2662,group,Trance Masters,,Trance,punk rock from Mallorca,0954e7e4-3a2a-4c6a-b618-ea7556c74f70
2662,group,Trance Masters,,Trance,DE,33522868-f75c-4dc4-8f54-2042ce86e989
2661,group,Future Collective,,Future Collective,,093ee766-6147-4994-aee3-19cd1ef6acad
2661,group,Future Collective,,Future Collective,Indonesian electronic group,907b2ed5-d0d9-4121-933b-f3244577325d
2661,group,Future Collective,,Future Sound Collective,,8b7f6020-c591-4e67-aece-30ad2ec97f93
2661,group,Future Collective,['0000000370829810'],Future,US singer/rapper Nayvadius Wilburn, Dungeon Family associate,48262e82-db9f-4a92-b650-dfef979b73ec
2661,group,Future Collective,,Future Bounce,KR,36ce89f1-0224-4693-a2cb-f021e13ca6d0
2622,group,Sweetheart of Kairi,,Sweetheart of Kairi,GB,265cb58d-6759-4a0b-8a45-9fed94c43396
2622,group,Sweetheart of Kairi,,Kairi,GB,75636449-d027-49dc-8754-ac7e8c9bd6f6
2622,group,Sweetheart of Kairi,,Sweetheart,FI,10dedccd-1818-4039-bf1f-67c63b143be2
2622,group,Sweetheart of Kairi,,Sweetheart,Band Port Coquitlam,173cf27e-fd83-4a29-ab98-6e4c40cf5034
2622,group,Sweetheart of Kairi,,Sweetheart,Ohio Band,eff04599-8f03-410a-b511-702039f84baf
2621,group,투명물고기,,투명물고기,,c83a44b1-66f1-4d2d-8a6f-82908e4ea324
2579,group,Hot Potato,['0000000470940065'],Potato,ES,41d46d6a-837b-447f-959d-dc9643e8cdf7
2579,group,Hot Potato,,H.O.T.,KR,c4f88022-c899-46cd-81b9-6e0c3409b60b
2579,group,Hot Potato,,Hot Potato Band,AU,22bd8ccb-a696-4404-a544-aad68d3f4405
2579,group,Hot Potato,,Potato Potato,AU,e57db802-2df8-4b34-99b6-d2e64efdfd6f
2579,group,Hot Potato,,Potato Potato,US,98abee7b-7e1a-43d1-8e69-331cc7b3e3b2
2575,group,무가당,,무가당,,35116e75-4a37-4912-9ffe-b7037ed4bf22
2570,group,Team H,,TEAM,KR,fca0f895-d37b-490a-8305-0845be9180fa
2570,group,Team H,,Team H,JP,d3690143-69c4-4cd3-a4d9-0a5c3e1a6d31
2570,group,Team H,,Supreme Team,KR,4ffa1b2b-5ef1-4441-8dc1-f7e51a7852e4
2570,group,Team H,,Falcom Sound Team jdk,JP,c999f4ef-8733-46f8-ae3a-d5628c260ea8
2570,group,Team H,,Team Progressive,KR,93fcb2be-8ac0-429e-88c7-53381e9c3512
2568,group,Zos Kia,['0000000470576865'],Zos Kia,GB,dd898226-f342-4b11-a632-f6ede1f112b6
2568,group,Zos Kia,,Zos Kia,IT,fb122a41-ef9c-47e4-b4be-b2aec982dc9d
2568,group,Zos Kia,,Zos,ID,eeaf32b3-2364-42e6-961f-b36bd3e4ba66
2568,group,Zos Kia,,Zos,,ce129021-dccf-4962-8dd5-49ca44924fb2
2568,group,Zos Kia,,K.I.A.,BE,5ea9f4ff-30e1-4d75-a8e8-4eec2606b837
2558,group,Solaa,,Solaa,NZ,4b0c7cde-5189-4070-96d3-06e93b6713a7
2557,group,Star City,,Star City,NZ,fe76981b-b677-478e-980b-17a562f61005
2557,group,Star City,,Star City,USA alt-country,60a78116-88fc-4099-95ba-ebe2f636293b
2557,group,Star City,,Star City,UK indie rock(?), track "Town and Country",1bbf301b-2b4b-47d8-b773-db2bc98be741
2557,group,Star City,,Windy City,KR,0450bbde-a06e-4355-bc78-5a823ff65d9c
2557,group,Star City,['0000000115510474'],City,DE,bb1ee9fe-c5b9-46da-94ab-ea6bec84b7aa
2556,group,The Footsouljahs,,Footsouljahs,New Zealand rap/hip-hop,147900e7-3a4d-4b02-8919-fc84a85ac7e6
2556,group,The Footsouljahs,['0000000123366775'],The Cure,GB,69ee3720-a7cb-4402-b48d-a02c366f2bcf
2551,group,Mr McFall's Chamber,,Mr. McFall's Chamber,GB,78650a24-eb9c-414d-9c73-a77b8a1f1009
2551,group,Mr McFall's Chamber,,Tom McFall,,55873d8c-2b82-411b-82cf-d1ae2bcd47db
2551,group,Mr McFall's Chamber,,Christopher McFall,US,659bea79-ea5c-4ade-a487-0998526fa569
2551,group,Mr McFall's Chamber,['0000000123245957'],Mr. Big,US,bd1180c4-4252-461f-94dc-543906c02522
2551,group,Mr McFall's Chamber,['0000000096906915'],Coal Chamber,US,f3430779-bbec-437b-944d-1fbf45d2e786
2535,group,Myungs And Juns,,Shin Joong Hyun & Yup Juns,KR,5c4b6a28-0bc4-4813-9c83-89420f79a26b
2535,group,Myungs And Juns,['0000000122652083'],Bob Marley & The Wailers,JM,c296e10c-110a-4103-9e77-47bfebb7fb2e
2534,group,더더,,더더,KR,c8394169-6e07-4a4c-8adc-7055b4421279
2530,group,Lee-Cabrera,,Lee‐Cabrera,,1c20e0a2-9bca-4dce-9ebd-87362b9409da
2530,group,Lee-Cabrera,,Cabrera,,7df29585-0545-40f4-8f2b-c04ee4815e04
2530,group,Lee-Cabrera,['000000008376302X', '0000000368516073'],Peggy Lee,US,5a2463af-eef0-4a22-bc8f-5865fbe9c78e
2530,group,Lee-Cabrera,['0000000114703055'],Jerry Lee Lewis,US,b59ac58d-036e-4bba-8112-c32a34c4575b
2530,group,Lee-Cabrera,['0000000081038027', '0000000118100067'],John Lee Hooker,US,b0122194-c49a-46a1-ade7-84d1d76bd8e9
2526,group,QBS,,QBS,JP,f5416998-0260-4eb6-b2e9-d0739ea62978
2524,group,나하비 밴드,,나하비 밴드,,de5d5321-0f92-49e8-915d-8da14fb645b9
2524,group,나하비 밴드,,윤도현 밴드,KR,3f7fab39-e77b-4936-b75a-22bffc43ba54
2524,group,나하비 밴드,,좋아서 하는 밴드,KR,0676ab9c-0b3d-45d5-a815-5c2acefba33e
2524,group,나하비 밴드,,정원영 밴드,,cd1867a6-2870-4394-aafb-288925e8bd3c
2524,group,나하비 밴드,,소규모 아카시아 밴드,,43db7814-e831-4401-a660-cecd672917ee
2514,group,VERBAL + ☆taku,,Verbal Jint,KR,02631a80-5a17-40af-b3fc-eb1aeeffc55d
2514,group,VERBAL + ☆taku,,t.A.K.u,,36101acc-967c-420b-a953-4e108fa5c982
2514,group,VERBAL + ☆taku,,Verbal,RO,4914b29e-8b5e-4aac-96a9-7fe0ce303235
2514,group,VERBAL + ☆taku,,Verbal,Washington, D.C. Instrumental Band,4dcca77e-b2ac-43c0-a2ac-081e036c01ef
2514,group,VERBAL + ☆taku,,Verbal,IT,5615f689-76d6-4a9b-9102-abaec8ecb372
2513,group,Teriyaki Boyz,['0000000106409577'],TERIYAKI BOYZ,JP,afb3102c-b7e6-4140-b825-7f84ea97f73f
2513,group,Teriyaki Boyz,,THE BOYZ,KR,527973c7-9a9f-40bf-a52c-8cc2a7115c1a
2513,group,Teriyaki Boyz,,Wonder Boyz,KR,d7337e77-6c4b-4f16-a0f0-193e99e03578
2513,group,Teriyaki Boyz,,Dope Boyz,KR,54124ac0-9905-4337-9b1d-083a1e79d4c7
2513,group,Teriyaki Boyz,['0000000121599882'],Boyz II Men,US,b42eca0f-9381-43db-badb-1cba080a7dc2
2512,group,MIC BANDITZ,,MIC BANDITZ,JP,3fd398b1-a638-410e-b2d8-f22c61bd9a49
2512,group,MIC BANDITZ,,Banditz,,41afbd87-56ce-47d7-a3b8-14738d225a19
2512,group,MIC BANDITZ,,MIC,ZA,20cdefba-fbc7-4f36-b35b-1490561d50aa
2512,group,MIC BANDITZ,,Smokey Banditz,,add947bb-2165-4c3f-8776-eb5d3c0d267d
2512,group,MIC BANDITZ,,Illegal Banditz,NZ,0fffdcb4-752d-4660-865d-bd7f54feb43b
2510,group,m-flo♥野宮真貴 & CRAZY KEN BAND,,野宮真貴,JP,c5658e7f-6341-4229-bd99-5a1b8cb6da3f
2510,group,m-flo♥野宮真貴 & CRAZY KEN BAND,,m‐flo,JP,22dd2db3-88ea-4428-a7a8-5cd3acf23175
2510,group,m-flo♥野宮真貴 & CRAZY KEN BAND,,宮野真守,JP,2795026e-423c-46eb-a498-f3b4539a05aa
2510,group,m-flo♥野宮真貴 & CRAZY KEN BAND,['0000000122601729'],Crazy Horse,US,71f754c0-f2d1-4a54-8d70-cc0ee409ca00
2509,group,m-flo♥Boy-Ken & Black Bottom Brass Band,,Black Bottom Brass Band,JP,2664ac4e-cf6e-4148-8549-cb47e05f4c9f
2509,group,m-flo♥Boy-Ken & Black Bottom Brass Band,,m‐flo,JP,22dd2db3-88ea-4428-a7a8-5cd3acf23175
2509,group,m-flo♥Boy-Ken & Black Bottom Brass Band,,BOY FLO$$,Rapper,c9a622ec-af91-499a-b929-5b1353858270
2509,group,m-flo♥Boy-Ken & Black Bottom Brass Band,,Black Bottom Stompers,CH,d49686d9-6110-41b0-b59b-029a777d4912
2509,group,m-flo♥Boy-Ken & Black Bottom Brass Band,,Black Bottom Collective,,5c3a4bfd-3973-4991-9073-c1739d99f8b1
2508,group,m-flo♥Dragon Ash,,Dragon Ash,JP,cdc00f5c-5e99-4b64-98f3-5eabda3636cf
2508,group,m-flo♥Dragon Ash,,m‐flo,JP,22dd2db3-88ea-4428-a7a8-5cd3acf23175
2508,group,m-flo♥Dragon Ash,['0000000110111773'],Ash,GB,99164692-c02d-407c-81c9-25d338dd21f4
2508,group,m-flo♥Dragon Ash,,Dragon,NZ,aae96072-e23c-496a-9016-8637be8c67bc
2508,group,m-flo♥Dragon Ash,,Ash,KR,d2b61f64-1076-4634-86c0-c997d6de3fbd
2507,group,SUITE CHIC,,SUITE CHIC,,9231c85c-ef5b-4a7e-b31e-11282d80fb4f
2507,group,SUITE CHIC,,Chic,US,a4ed036b-5f18-439c-b1e1-96d205bab255
2507,group,SUITE CHIC,,Dakota Suite,GB,8a952f23-c29c-478d-9a81-2ee952ea43c1
2507,group,SUITE CHIC,,Suite,ES,038d50ab-f881-40e8-aab3-c262efdd8a29
2507,group,SUITE CHIC,,Chic!,RO,aef06d66-68f8-4507-a9eb-30013ed114b3
2506,group,Monkey Majik + m-flo,,MONKEY MAJIK,JP,7c39d914-43f8-4136-895a-1cc649568758
2506,group,Monkey Majik + m-flo,,m‐flo,JP,22dd2db3-88ea-4428-a7a8-5cd3acf23175
